url,product_name,barcode,brand,quantity,serving_size,nutriscore_letter,nova_group,ingredients_text,allergens,traces,energy_kj_100g,energy_kcal_100g,fat_100g,saturated_fat_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,main_image_url,categories,contains_palm_oil,vegetarian_status,vegan_status,fruits_vegetables_nuts_percent,nutrient_level_fat,nutrient_level_saturated_fat,nutrient_level_sugars,nutrient_level_salt,additives,packaging,stores,countries,origins,manufacturing_places,ecoscore_grade,ecoscore_score,carbon_footprint_100g
https://world.openfoodfacts.org/product/8480000142139/digestive-avena-hacendado,Digestive Avena – Hacendado – 425 g,8.48E+12,Hacendado,425 g,"15,2 g",D,4,"Portuguese: Flocos d' aveia 36%, farinha integral de trigo 21%, açúcar, gordura vegetal (palma), xarope de glicose e frutose, levedantes (hidrogenocarbonato de sódio e hidrogenocarbonato de amónio), sal.",Gluten,"Milk, Mustard, Soybeans",1.996,477,21,2.3,61,18,6.8,7.5,1.1,https://images.openfoodfacts.org/images/products/848/000/014/2139/front_es.170.200.jpg,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits and crackers, Biscuits",TRUE,unknown,unknown,,high,moderate,high,moderate,"['E500 - Sodium carbonates', 'E500ii - Sodium hydrogen carbonate', 'E503 - Ammonium carbonates', 'E503ii - Ammonium hydrogen carbonate']",Plastic,Mercadona,"Portugal , Spain",,,,,
https://world.openfoodfacts.org/product/3023470001015/butter-cookie-st-michel,Butter cookie – St michel – 130 g,3.02347E+12,St michel,130 g,6.5 g (1 galette),E,4,"wheat flour , sugar, butter (18%), eggs , natural flavour, salt, baking powders (ammonium and sodium carbonates, citric acid), skimmed milk powder","Eggs, Gluten, Milk","Nuts, Sesame seeds, Soybeans",1.976,470,16,10,73,26,2.2,7.4,0.87,https://images.openfoodfacts.org/images/products/302/347/000/1015/front_fr.306.200.jpg,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits and crackers, Biscuits, Dry biscuits, Shortbread cookies, Biscuits/Cookies (Shelf Stable), Shortbread biscuit with butter, fr:Sablés au beurre",,,,,moderate,high,high,moderate,"['E500 - Sodium carbonates', 'E503 - Ammonium carbonates']","Plastic , Bag , Dry , Individual bag , fr:Etui en carton","Epicerie , Super U , Auchan , Magasins U , E.leclerc , ПИР , НК-Сити","Belgium , France , Germany , Guadeloupe , Italy , Martinique , Morocco , Switzerland",France,France,,,
https://world.openfoodfacts.org/product/7622210476241/petit-brun-extra,Petit brun extra – 300 g,7.62221E+12,"Brun , Mondelez",300 g,25g,E,4,"French: Farine de BLÉ 70%, sucre, huile de palme, sirop de glucose-fructose, poudres à lever (carbonates d'ammonium, carbonates de sodium, diphosphates), sel, correcteur d'acidité (acide citrique), arôme. PEUT CONTENIR OEUF , LAIT , SÉSAME .","Eggs, Gluten","Eggs, Milk, Sesame seeds",1.857,441,12,5.9,74,25,2.9,7.2,0.8,https://images.openfoodfacts.org/images/products/762/221/047/6241/front_fr.83.200.jpg,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits and crackers, Biscuits",TRUE,,,,moderate,high,high,moderate,"['E330 - Citric acid', 'E450 - Diphosphates', 'E500 - Sodium carbonates', 'E503 - Ammonium carbonates']","Plastic , Cardboard , Ps-polystyrene , fr:Film en plastique","Magasins U , carrefour.fr , Carrefour Market",France,France,,,,
https://world.openfoodfacts.org/product/20177201/raspberry-dark-chocolate-70-cocoa-j-d-gross,Raspberry Dark Chocolate (70% Cocoa) – J.D. Gross – 125 g,20177201,"J.D. Gross , Lidl",125 g,12.5 g,E,4,"Cocoa Mass, Sugar, Cocoa Butter, Glucose-Fructose Syrup, Rice Flour, 0.5% Concentrated Raspberry Purée, Emulsifier: Soya Lecithins; Palm Fat, Natural Flavouring, Rice Starch, Thickener: Pectins; Acid: Citric Acid; Vanilla Extract, Black Carrot Concentrate. Dark Chocolate contains: Cocoa Solids 70% Minimum.",Soybeans,"Milk, Nuts, Soybeans",2.31,552,39.2,24,36,28.8,11.2,8,0.08,https://images.openfoodfacts.org/images/products/000/002/017/7201/front_en.223.200.jpg,"Snacks, Sweet snacks, Cocoa and its products, Chocolates, Dark chocolates, Dark chocolate bar with more than 70% cocoa, Dark chocolates with raspberries",TRUE,,,,high,high,high,low,"['E322 - Lecithins', 'E322i - Lecithin', 'E330 - Citric acid', 'E440 - Pectins']","Metal , Recyclable Metals , Aluminium , Cardboard",Lidl,"Bulgaria , France , Italy , Portugal , Spain , Switzerland , United Kingdom",,,,,
https://world.openfoodfacts.org/product/3045140118502/milka-tablette-noisette,Milka Tablette Noisette – 100g,3.04514E+12,"Milka , Mondelez",100g,16.7 g,E,4,"Zucker, HASELNÜSSE (20%), Kakaobutter, Kakaomasse, MAGERMILCHPULVER, Süssmolkenpulver (aus MILCH), BUTTERREINFETT, Emulgator (SOJALECITHINE), HASELNUSSMASSE, Aroma.","Milk, Nuts, Soybeans","Gluten, Nuts",2.356,563,37,16,47,45,3.7,8.2,0.22,https://images.openfoodfacts.org/images/products/304/514/011/8502/front_fr.191.200.jpg,"Snacks, Sweet snacks, Cocoa and its products, Chocolates, Milk chocolates, Chocolates with hazelnuts, Milk chocolates with hazelnuts",,,,,high,high,high,low,"['E322 - Lecithins', 'E322i - Lecithin']","Plastic , Sheet","Carrefour , Leclerc","Algeria , Austria , Czech Republic , France , Germany , Morocco , Slovakia , Switzerland",Unspecified,,,,
https://world.openfoodfacts.org/product/3175681116832/gerble-sugar-free-coconut-cookie-132g-4-7oz,"Gerblé - Sugar Free Coconut Cookie, 132g (4.7oz) – 132 g",3.17568E+12,Gerblé,132 g,11g,C,4,"French: Farine de blé 58,1%, édulcorant: maltitols d'origine végétale, huile de colza, amidon de blé, fibre de blé , arômes naturels, émulsifiant : lecithines, poudres à lever (acide citrique, carbonates d'ammonium), sel de mer.",Gluten,"Eggs, Lupin, Milk, Nuts, Sesame seeds, Soybeans",1.791,427,15,1.5,72,0,4.1,6.2,0.2,https://images.openfoodfacts.org/images/products/317/568/111/6832/front_en.91.200.jpg,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits and crackers, Biscuits, Cakes, Dry biscuits, Shortbread cookies, Biscuit with reduced sugar, fr:Biscuits édulcorés",,,,,moderate,moderate,low,low,"['E322 - Lecithins', 'E330 - Citric acid', 'E503 - Ammonium carbonates', 'E965 - Maltitol']","Plastic , Cardboard , fr:Etui en carton , fr:Sachet en plastique","Carrefour , Magasins U , carrefour.fr , E.leclerc , Carrefour Market , Carrefour City","Belgium , France , Thailand",,France,,,
https://world.openfoodfacts.org/product/7622210444141/moelleux-chocolat-belvita,Moelleux chocolat – Belvita – 250 g,7.62221E+12,"Belvita , LU , Mondelez International",250 g,50 g,C,4,"cereals 46.3% [ wheat flour 26.9%, whole grains 17.6% (crushed wholegrain buckwheat 6.9%, oatmeal 6.9%, wholemeal barley flour 1%, wholemeal spelt flour ( wheat ) 1%, oat flakes 1%, wholemeal wheat flour 0.8%), rice flour 1.7%, malted wheat flour 0.1%], rapeseed oil, chocolate chips 9% [sugar, cocoa mass, emulsifier ( soy lecithins )],  sugar, modified starch, humectant (glycerol), chicory root fibre, isomaltulose, bulking agent (maltitols), minerals (calcium carbonate, magnesium carbonate, elemental iron), emulsifiers ( soy lecithins , e472b, e475), raising agents (potassium carbonates, sodium carbonates), glucose syrup, flavourings, salt, skimmed milk powder, wheat gluten, dextrose, starch","Gluten, Milk, Soybeans",,1.674,399,14,2.9,61,18,6.9,6.1,0.44,https://images.openfoodfacts.org/images/products/762/221/044/4141/front_fr.146.200.jpg,"Snacks, Breakfasts, Sweet snacks, Biscuits and cakes, Biscuits and crackers, Biscuits, Chocolate biscuits, Dry biscuits, Breakfast biscuit, Breakfast biscuit with cereals fortified with vitamins and chemical elements",,unknown,,,moderate,moderate,high,moderate,"['E14XX - Modified Starch', 'E322 - Lecithins', 'E322i - Lecithin', 'E422 - Glycerol', 'E472b - Lactic acid esters of mono- and diglycerides of fatty acids', 'E475 - Polyglycerol esters of fatty acids', 'E965 - Maltitol']","Container , Plastique","Monoprix , Auchan , Super U , carrefour.fr , E.leclerc , Magasins U , Carrefour Market , Carrefour City , Carrefour","Belgium , France , Morocco , Réunion , Switzerland",France,France,,,
https://world.openfoodfacts.org/product/8000500273296/ferrero-rocher,Ferrero Rocher – 375 g,8.0005E+12,Ferrero,375 g,375 g,E,4,"milk chocolate (sugar, cocoa butter, skimmed milk powder, butter consented, emulsifier: lecithin [ soy ], vanillin), hazelnuts , sugar, palm oil, wheat flour , whey powder, lean cocoa, emulsifiers: lecithins [ soy ],baking powder: sodium acid carbonate, salt, vanillin","Gluten, Milk, Nuts, Soybeans",,2.523,603,42.7,14.1,44.4,39.9,,8.2,0.15,https://images.openfoodfacts.org/images/products/800/050/027/3296/front_en.10.200.jpg,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies, Bonbons",TRUE,unknown,,,high,high,high,low,"['E322 - Lecithins', 'E322i - Lecithin', 'E500 - Sodium carbonates', 'E500ii - Sodium hydrogen carbonate']",fr:LE TRI +FACILE ELEMENTS D'EMBALLAGE BAC DE TRI,"E.leclerc , Auchan , Carrefour , Carrefour Market , Carrefour City","Algeria , France , Germany , Ireland , Morocco",,,,,
https://world.openfoodfacts.org/product/20177218/salted-caramel-dark-chocolate-70-cocoa-j-d-gross,Salted Caramel Dark Chocolate 70% Cocoa – J.D. Gross – 125 g,20177218,"J.D. Gross , Lidl",125 g,12.5 g,E,4,"Cocoa Mass, Sugar, Cocoa Butter, Butter ( Milk ), Glucose Syrup, Emulsifier: Soya Lecithins; Salt, Natural Flavouring, Vanilla Extract. Dark Chocolate contains: Cocoa Solids 70% Minimum.","Milk, Soybeans","Nuts, Soybeans",2.28,544,36.8,22.4,41.6,35.2,9.6,7.2,0.16,https://images.openfoodfacts.org/images/products/000/002/017/7218/front_en.144.200.jpg,"Snacks, Sweet snacks, Cocoa and its products, Chocolates, Dark chocolates, Dark chocolate bar with more than 70% cocoa",,,,,high,high,high,low,"['E322 - Lecithins', 'E322i - Lecithin']","Cardboard , Non-corrugated cardboard , Paperboard , Point vert , Triman , fr:étui:carton",Lidl,"France , Germany , Italy , Spain , United Kingdom",Ecuador,,,,
https://world.openfoodfacts.org/product/3178530402728/madeleine-pur-beurre-bonne-maman,Madeleine pur beurre – Bonne Maman – 300 g (12 sachets individuels),3.17853E+12,Bonne Maman,300 g (12 sachets individuels),25 g,E,4,"Butter , fresh eggs, soft wheat flour, sugar, inverted sugar syrup, powdered almonds, natural vanilla flavor (contains alcohol), natural flavor, raising agents (sodium carbonates and diphosphates), traces of other nuts and soy .","Eggs, Gluten, Milk, Nuts, Soybeans","Nuts, Soybeans",1.818,435,25,16,46,0,1.3,5.9,0.86,https://images.openfoodfacts.org/images/products/317/853/040/2728/front_en.112.200.jpg,"Snacks, Sweet snacks, Biscuits and cakes, Cakes, Pound Cake, Madeleines, Plain madeleines",,,,,high,high,high,moderate,"['E331 - Sodium citrates', 'E500 - Sodium carbonates']","Plastic , Bag","Monoprix , Leclerc , Magasins U , carrefour.fr , Carrefour Market","France , Switzerland",France,"SMB , Saint-Michel Biscuits , Gâteaux Bonne Maman , 41700 , Contres , Loir-et-Cher , Centre-Val de Loire , France",,,
https://world.openfoodfacts.org/product/5060088705940/blueberry-muffin-raw-fruit-nut-bar-n%C4%81kd,Blueberry Muffin raw fruit & nut bar – nākd – 35 g,5.06009E+12,nākd,35 g,1 bar (35 g),D,4,"dates 58%, cashews 15%, raisins 15%, almonds 10%, blueberries 2%, natural flavouring",Nuts,,1.57,374,11.1,1.71,57.1,0,9.43,6.57,0.071,https://images.openfoodfacts.org/images/products/506/008/870/5940/front_en.61.200.jpg,"Snacks, Sweet snacks, Bars, fr:Barres aux fruits",,,,,moderate,moderate,high,low,[],"Pack , Wrapper , Mixed plastic-wrapper",,United Kingdom,,,,,
https://world.openfoodfacts.org/product/3034470003107/benco-original,Benco Original – 400g,3.03447E+12,Benco,400g,210ml,E,4,"sugar, highly defatted cocoo 21.4%, salt, flavouring, vitamin b1",,,761,180,1.1,0.667,38.1,37.1,3.19,0.077,0.105,https://images.openfoodfacts.org/images/products/303/447/000/3107/front_en.170.200.jpg,"Beverages and beverages preparations, Beverages, Snacks, Breakfasts, Sweet snacks, Cocoa and its products, Hot beverages, Beverage preparations, Cocoa and chocolate powders, Instant beverages, Cocoa powders, Cocoa powder for beverages with sugar, Instant chocolate powders, Sweetened beverages",,,,,low,low,high,low,[],"fr:Couvercle en plastique , fr:Opercule papier , fr:Pot en plastique","carrefour city , Magasins U , Auchan , Carrefour , Match , Cora , Intermarché , carrefour.fr",France,,France,,,
https://world.openfoodfacts.org/product/5060482840179/apple-raisin-oat-bars-deliciously-ella,Apple & Raisin Oat Bars – deliciously ella – 3 x 50g,5.06048E+12,deliciously ella,3 x 50g,1 bar (50 g),E,3,"Gluten Free Oats (44%), Rice Syrup, Coconut Oil, Raisins (8%), Coconut Sugar, Rapeseed Oil, Dried Apple Pieces (5%), Cinnamon (Cassia).",,,1.79,426,17.4,9.4,59.2,29,5,5.6,0.28,https://images.openfoodfacts.org/images/products/506/048/284/0179/front_en.25.200.jpg,"Snacks, Sweet snacks, Bars, Cereal bars, Fruits cereal bars, Apple cereal bars",,,,,moderate,high,high,low,[],"Card-box , Paper-wrapper",,"France , United Kingdom",United Kingdom,,,,
https://world.openfoodfacts.org/product/8410076801197/crunchy-oats-and-dark-chocolate-2-barres-de-21-g-nature-valley,"Crunchy Oats and Dark chocolate, 2 Barres de 21 g – Nature Valley – 42 g",8.41008E+12,Nature Valley,42 g,1 two bars (42 g),D,4,"whole grain oat flakes (56%), sugar, refined sunflower oil, chocolate chips (7%) (cocoa paste, sugar, emulsifier ( soy lecithin ), natural vanilla aroma, degreased cocoa powder, honey, salt, cane molasses, emulsifier (sunflower lecithin), gasifier (sodium acid carbonate), natural aroma",Soybeans,"Nuts, it:grano-arachidi",1.98,474,19.8,3.33,61.4,26.9,6.9,8.81,0.631,https://images.openfoodfacts.org/images/products/841/007/680/1197/front_en.69.200.jpg,"Snacks, Sweet snacks, Bars, Cereal bars, Oat bar",,unknown,,,moderate,moderate,high,moderate,"['E322 - Lecithins', 'E322i - Lecithin', 'E500 - Sodium carbonates', 'E500ii - Sodium hydrogen carbonate']",Mixed plastic-packet,Auchan,"Belgium , France , Germany , Ireland , Spain , United Kingdom",,,,,
https://world.openfoodfacts.org/product/3229820794532/nutri-avoine-complet-bjorg,Nutri+ avoine complet – Bjorg – 130 g (3 x 4 biscuits),3.22982E+12,Bjorg,130 g (3 x 4 biscuits),100g,C,4,"oatmeal* 40%, wheat flour* , unrefined cane sugar*, rapeseed oil*, puffed rice beads* (rice flour*, salt), stabilizer: acacia gum*, honey, baking powders: ammonium carbonates, sodium carbonates, emulsifier: lecithin (sunflower), sea salt, antioxidant: rosemary extracts","Eggs, Gluten","Milk, Nuts, Peanuts, Sesame seeds, Soybeans",1.858,442,15,1.4,64,16,7.5,9.1,0.35,https://images.openfoodfacts.org/images/products/322/982/079/4532/front_fr.242.200.jpg,"Snacks, Breakfasts, Sweet snacks, Biscuits and cakes, Biscuits and crackers, Biscuits, Dry biscuits, Oatmeal biscuits, Breakfast biscuit",,,,,moderate,low,high,moderate,"['E392 - Extracts of rosemary', 'E503 - Ammonium carbonates']","Plastic , Cardboard , Dry","Magasins U , Intermarché , Carrefour , carrefour.fr , Auchan , Leclerc , Carrefour Market",France,European Union and Non European Union,France,,,
https://world.openfoodfacts.org/product/5060198820052/peter-s-yard-original-sourdough-crackers,Peter's Yard Original Sourdough Crackers – 90g,5.0602E+12,Peter's Yard,90g,1.0 cracker,,3,"Milk , rye flour, wheat flour, sourdough 11.5% ( rye flour, water), wholewheat flour, honey, salt, yeast.","Gluten, Milk, Gluten",,47,11,0.1,0.1,2.1,0.1,0.2,0.4,0.1,https://images.openfoodfacts.org/images/products/506/019/882/0052/front_en.12.200.jpg,"Plant-based foods and beverages, Plant-based foods, Snacks, Cereals and potatoes, Salty snacks, Sweet snacks, Appetizers, Biscuits and cakes, Biscuits and crackers, Breads, Crackers(Appetizers), Crispbreads",,unknown,,,,,,,[],,Sainsbury's,"France , Ireland , United Kingdom , United States",,,,,
https://world.openfoodfacts.org/product/6111017042403/aiguebelle,Aiguebelle,6.11102E+12,Aiguebelle,,,E,4,"French: Masse de cacao, sucre, beurre de cacão, poudre de cacao, éclats de cacao (10%), émulsifiant : lécithine de soja (E322), arôme artificiel : vanilline. Ingredients: Cocoa mass, sugar, cocoa butter, cocoa powder, pieces of cocoa (10%), emulsifier: soya lecithin (E322), artificial flavor: vanillin.",Soybeans,,2.142,512,39.3,24.4,30.5,25.3,,9.2,0.01,https://images.openfoodfacts.org/images/products/611/101/704/2403/front_en.29.200.jpg,"Snacks, Sweet snacks, Cocoa and its products, Chocolates, Dark chocolates, Dark chocolates with cocoa nibs",,unknown,unknown,,high,high,high,low,"['E322 - Lecithins', 'E322i - Lecithin']",,,"France , Morocco",,Maroc,,,
https://world.openfoodfacts.org/product/8434165437418/cuetara-digesta-light-200g-marie-cookies,Cuetara Digesta Light 200G Marie Cookies – 200g,8.43417E+12,Cuétara,200g,,C,4,"ENRICHED FLOUR WITH VITAMINS AND MINERAL ( WHEAT FLOUR , NIACIN, FERROUS SULFATE, THIAMINE HYDROCHLORIDE, RIBOFLAVIN, FOLIC ACDID, HIgh oleic SUNFLOWER OIL 17%, SWEETENER (MALTITOL* 15%), CHICORY ROOT FIBER, SALT, LEAVENING AGENTS (AMMONIUM BICARBONATE, SODIUM BICARBONATE), BARLEY MALT EXTRACT, ARTIFICIAL FLAVOURINGS (VANILLA, COCONUT), N IDENTICAL FLAVOURING ( BUTTER ), FLOUR TREATMENT AGENT (SODIUM METABISULPHITE). CONTAINS WHEAT , BARLEY , MILK AND SULPHITE . MAY CONTAIN TRACES OF EGG AND SOY . * Excess Consumption may have a laxative effect. Gallel con edulcorante, sin azúcar añadido. INGREDIENTES: HARINA ENRIQUECIDA CON VITAMINAS Y MINERAL (HARINA DE TRIGO, NIACINA, SULFATO FERROSO, TIAMINA CLORHIDRATO, RIBOFLAVINA, ÁCIDO FÓLIÍCO), ACEITE DE GIRASOL ALT 17%, EDULCORANTE (MALTITOL* 15%), FIBRA DE RAÍZ DE ACHICORIA, SAL, AGENTES LEUDANTES (BICARBONATO AMÓNICO, BICARBONATO SÓDICO), EXTRACTO DE MALTA DE CEBÁDA, AROMAS ÁRTIFICIALES (VAINILLA, COCO), AROMA IDÉNTICO (MANTEQUILLA), AGENTE DE TRATAMIENTO DE LA HARINA (METABISULFITO SÓDICO). CONTIENE TRIGO, CEBADA, LECHE Y SULFITO. PUEDE CONTENER TRAZAS DE HUEVO Y SOJA. Un consumo excesivo puede tener efectos سادة بدون سكر مضاف مع محليات ( ماريا) - المكونات دقيق مدعم بالفيتامينات والمعادن دقيق قمح ، نياسين ، سلفات الحديد ، هيدروكلوريد الثيامين ، رايبوفلافين ، حامض الفوليك) ، مادة محلية (شراب 21 ، زيت دوار الشمس عالي حامض الأوليك 17 ، الياف جذور الهندباء ، ملح ، مواد رافعة بيكربونات الصوديوم ، بيكربونات الأمونيوم) ، مستخلص مالت الشعير ، نكهات صناعية ( فانيليا . ، ، استخالف ، (تايلان * وز (هند) ، مادة معالجة للدقيق ( ميتابيسلفيت الصوديوم). يحتوي المنتج على القمح والشعير والسلفيت . قد يحتوي المنتج على آثار البيض والحليب والصويا. الاستهلاك المفرط قد تكون له آثار مدينة . Conduct of Sonic/Producto de Fessão d","Gluten, Milk, Sulphur dioxide and sulphites","Eggs, Soybeans",1.699,406,18,2.1,,0,3.9,6.9,0.85,https://images.openfoodfacts.org/images/products/843/416/543/7418/front_fr.51.200.jpg,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits and crackers, Biscuits",,,,,moderate,moderate,low,moderate,"['E223 - Sodium metabisulphite', 'E500 - Sodium carbonates', 'E500ii - Sodium hydrogen carbonate', 'E503 - Ammonium carbonates', 'E503ii - Ammonium hydrogen carbonate']",,,"France , Morocco",,,,,
